url,Perfume,Brand,Country,Gender,Rating Value,Rating Count,Year,Top,Middle,Base,Perfumer1,Perfumer2,mainaccord1,mainaccord2,mainaccord3,mainaccord4,mainaccord5,Lifecycle_Status
https://www.fragrantica.com/perfume/rosendo-mateu-olfactive-expressions/rosendo-mateu-no-5-floral-amber-sensual-musk-46115.html,rosendo-mateu-no-5-floral-amber-sensual-musk,rosendo-mateu-olfactive-expressions,Spain,unisex,"4,2",2384,2017.0,"spices, exotic floral notes","carnation, lily-of-the-valley","amber, vanilla, musk",rosendo mateu,,amber,floral,vanilla,powdery,musky,Active
https://www.fragrantica.com/perfume/carolina-herrera/good-girl-supreme-61769.html,good-girl-supreme,carolina-herrera,USA,women,"4,21",2529,2020.0,"forest fruits, egyptian jasmine","tonka bean, tuberose",vetiver,louise turner,,white floral,vanilla,fruity,woody,aromatic,Active
https://www.fragrantica.com/perfume/cartier/must-de-cartier-312.html,must-de-cartier,cartier,France,women,"4,21",2435,1981.0,"galbanum, brazilian rosewood, aldehydes, bergamot, lemon, green mandarin, peach, pineapple","leather, carnation, vetiver, orris root, ylang-ylang, musk, yellow narcissus, neroli, rose, jasmine, orchid","amber, vanilla, sandalwood, tonka bean, civet, vetiver",jean-jacques diener,,woody,powdery,amber,aromatic,vanilla,Active
https://www.fragrantica.com/perfume/chanel/egoiste-613.html,egoiste,chanel,France,men,"4,21",6511,1990.0,"brazilian rosewood, coriander, mahogany, sicilian mandarin","cinnamon, damask rose, carnation","sandalwood, tobacco, vanilla, leather, amber, ambrette (musk mallow)",jacques polge,,woody,warm spicy,cinnamon,rose,tobacco,Active
https://www.fragrantica.com/perfume/creed/original-vetiver-468.html,original-vetiver,creed,France,unisex,"4,21",2788,2004.0,"bergamot, ginger, mandarin orange","haitian vetiver, sandalwood, iris","musk, ambergris",erwin creed,olivier creed,citrus,woody,aromatic,earthy,warm spicy,Active
https://www.fragrantica.com/perfume/dior/midnight-poison-1282.html,midnight-poison,dior,France,women,"4,21",9404,2007.0,"bergamot, mandarin orange",rose,"patchouli, amber, vanilla",unknown,,patchouli,citrus,rose,woody,amber,Active
https://www.fragrantica.com/perfume/givenchy/givenchy-play-intense-3907.html,givenchy-play-intense,givenchy,France,men,"4,21",2685,2008.0,"mandarin orange, bergamot","coffee, pink pepper, amyris","tonka bean, patchouli, vetyver, french labdanum",emilie bevierre-coppermann,lucas sieuzac,coffee,warm spicy,woody,aromatic,amber,Active
https://www.fragrantica.com/perfume/guerlain/champs-elysees-eau-de-toilette-67540.html,champs-elysees-eau-de-toilette,guerlain,France,women,"4,21",120,2021.0,"mimosa leaves, rose petals","mimosa, buddleia, black currant","almond tree, woody notes, hibiscus seed, vanilla",unknown,,floral,yellow floral,woody,powdery,green,Active
https://www.fragrantica.com/perfume/guerlain/shalimar-eau-de-toilette-33934.html,shalimar-eau-de-toilette,guerlain,France,women,"4,21",2717,1925.0,"bergamot, floral notes","iris, rose, jasmine","vanilla, tonka bean",jacques guerlain,,vanilla,powdery,citrus,iris,floral,Active
https://www.fragrantica.com/perfume/juicy-couture/viva-la-juicy-gold-couture-25753.html,viva-la-juicy-gold-couture,juicy-couture,USA,women,"4,21",4729,2014.0,"wild berries, gardenia, lily of the valley","honeysuckle, jasmine sambac, vanilla orchid","caramel, vanilla, sandalwood, praline",honorine blanc,,caramel,vanilla,sweet,white floral,fruity,Active
https://www.fragrantica.com/perfume/paco-rabanne/invictus-victory-65177.html,invictus-victory,paco-rabanne,Spain,men,"4,21",2795,2021.0,"pink pepper, lemon","olibanum, lavender","vanilla, tonka bean, amber",unknown,,vanilla,amber,sweet,aromatic,soft spicy,Active
https://www.fragrantica.com/perfume/histoires-de-parfums/1740-marquis-de-sade-8590.html,1740-marquis-de-sade,histoires-de-parfums,France,men,"4,21",3079,2000.0,"artemisia, bergamot","patchouli, cardamom, coriander","immortelle, leather, french labdanum, elemi resin, birch, vanilla, virginia cedar",unknown,,leather,herbal,warm spicy,aromatic,woody,Active
https://www.fragrantica.com/perfume/john-varvatos/artisan-pure-46623.html,artisan-pure,john-varvatos,USA,men,"4,21",3625,2017.0,"clementine, mandarin orange, lemon, bergamot, thyme, marjoram","petitgrain, ginger","woody notes, musk, orris root, amber",rodrigo flores-roux,,citrus,aromatic,fresh spicy,herbal,,Active
https://www.fragrantica.com/perfume/chanel/chance-eau-tendre-eau-de-parfum-52359.html,chance-eau-tendre-eau-de-parfum,chanel,France,women,"4,22",3272,2019.0,"quince, grapefruit","rose, jasmine",white musk,olivier polge,,rose,fruity,citrus,musky,floral,Active
https://www.fragrantica.com/perfume/chanel/chanel-n05-eau-premiere-1360.html,chanel-n05-eau-premiere,chanel,France,women,"4,22",6131,2008.0,"aldehydes, ylang-ylang, neroli","jasmine, tincture of rose","vanille, sandalwood, vetyver",jacques polge,,woody,aldehydic,fresh,white floral,yellow floral,Active
https://www.fragrantica.com/perfume/chanel/egoiste-platinum-614.html,egoiste-platinum,chanel,France,men,"4,22",10102,1993.0,"lavender, rosemary, neroli, petitgrain","geranium, clary sage, galbanum, jasmine","oakmoss, vetiver, cedar, sandalwood, amber",jacques polge,,aromatic,fresh spicy,woody,lavender,green,Active
https://www.fragrantica.com/perfume/dior/dior-homme-sport-4033.html,dior-homme-sport,dior,France,men,"4,22",3190,2008.0,"amalfi lemon, grapefruit, bergamot, elemi resin","ginger, vetiver, virginia cedar","lavender, rosemary, sandalwood",françois demachy,,citrus,aromatic,warm spicy,woody,fresh spicy,Active
https://www.fragrantica.com/perfume/amouage/memoir-woman-10146.html,memoir-woman,amouage,Oman,women,"4,22",4507,2010.0,"wormwood, cardamom, pink pepper, mandarin orange","incense, clove, woodsy notes, rose, white flowers, pepper, jasmine","leather, french labdanum, castoreum, styrax, oak moss, musk",daniel maurel,dorothée piot,warm spicy,amber,smoky,woody,leather,Active
https://www.fragrantica.com/perfume/guerlain/l-instant-magic-1106.html,l-instant-magic,guerlain,France,women,"4,22",5811,2007.0,"anise, bergamot, lemon","violet, mimosa, rose, freesia, carnation","iris, almond, vanilla, white musk, sandalwood, cedar",randa hammami,sylvaine delacourte,powdery,floral,violet,iris,almond,Active
https://www.fragrantica.com/perfume/guerlain/les-absolus-d-orient-santal-royal-28246.html,les-absolus-d-orient-santal-royal,guerlain,France,unisex,"4,22",3151,2014.0,"jasmine, neroli","rose, cinnamon, peach","agarwood (oud), sandalwood, leather, amber, musk",thierry wasser,,oud,rose,woody,leather,warm spicy,Active
https://www.fragrantica.com/perfume/jo-malone-london/myrrh-tonka-42027.html,myrrh-tonka,jo-malone-london,UK,unisex,"4,22",4740,2016.0,lavender,myrrh,"tonka bean, vanilla, almond",mathilde bijaoui,,amber,vanilla,sweet,aromatic,warm spicy,Active
https://www.fragrantica.com/perfume/lancome/la-nuit-tresor-a-la-folie-48019.html,la-nuit-tresor-a-la-folie,lancome,France,women,"4,22",3518,2018.0,"red currant, pink pepper, pear, bergamot","damask rose, violet, peony, jasmine","bourbon vanilla, tonka bean, benzoin, nutmeg, ambroxan, patchouli, woody notes",unknown,,vanilla,amber,sweet,fruity,soft spicy,Active
https://www.fragrantica.com/perfume/orto-parisi/terroni-45475.html,terroni,orto-parisi,Netherlands,unisex,"4,22",2767,2017.0,raspberry,"birch, amber, benzoin","guaiac wood, vetiver, cedar, musk, patchouli, tonka, moss, vanilla",alessandro gualtieri,,woody,amber,earthy,smoky,leather,Active
https://www.fragrantica.com/perfume/rasasi/fattan-53484.html,fattan,rasasi,UAE,men,"4,22",1021,2018.0,"grapefruit, bergamot, pink pepper","vetiver, cedar, patchouli, lily-of-the-valley","oakmoss, benzoin, amber",unknown,,woody,citrus,earthy,aromatic,mossy,Active
https://www.fragrantica.com/perfume/zara/vibrant-leather-eau-de-parfum-50122.html,vibrant-leather-eau-de-parfum,zara,Spain,men,"4,22",2899,2018.0,bergamot,bamboo,leather,jérôme epinette,,citrus,leather,fresh spicy,woody,aromatic,Active
https://www.fragrantica.com/perfume/halloween/halloween-man-x-53215.html,halloween-man-x,halloween,Spain,men,"4,22",3710,2019.0,"cardamom, lavender, lemon","coffee, whiskey, cinnamon, leather, mineral notes","tonka bean, amber, incense",nicolas beaulieu,,warm spicy,coffee,amber,aromatic,whiskey,Active
https://www.fragrantica.com/perfume/bdk-parfums/gris-charnel-57038.html,gris-charnel,bdk-parfums,France,unisex,"4,23",4691,2019.0,"cardamom, fig, black tea","iris, bourbon vetiver","sandalwood, tonka bean",mathilde bijaoui,,woody,warm spicy,aromatic,powdery,fruity,Active
https://www.fragrantica.com/perfume/dior/eau-sauvage-231.html,eau-sauvage,dior,France,men,"4,23",5385,1966.0,"lemon, bergamot, basil, rosemary, caraway, fruity notes","jasmine, coriander, carnation, patchouli, orris root, sandalwood, rose, lavender, hedione","oakmoss, vetiver, musk, amber",edmond roudnitska,,aromatic,citrus,fresh spicy,woody,earthy,Active
https://www.fragrantica.com/perfume/givenchy/gentleman-1974-2965.html,gentleman-1974,givenchy,France,men,"4,23",2596,1974.0,"honey, cinnamon, rose, tarragon, bergamot, lemon","patchouli, cedar, orris root, jasmine","patchouli, leather, civet, oakmoss, vetiver, musk, amber, vanilla",paul leger,,woody,patchouli,earthy,animalic,warm spicy,Active
https://www.fragrantica.com/perfume/parfums-de-marly/greenley-62101.html,greenley,parfums-de-marly,France,unisex,"4,23",3379,2020.0,"green apple, calabrian bergamot, mandarin orange","petitgrain, cedar, cashmeran, pomarose, violet","oakmoss, musk, amberwood",unknown,,woody,citrus,fruity,powdery,green,Active
https://www.fragrantica.com/perfume/parfums-de-marly/percival-51037.html,percival,parfums-de-marly,France,unisex,"4,23",3506,2018.0,"lavender, mandarin orange, bergamot, geranium","hedione, violet, jasmine, coriander, cinnamon","ambroxan, amberwood, musk, balsam fir, clearwood",hamid merati-kashani,,amber,woody,citrus,aromatic,fresh spicy,Active
https://www.fragrantica.com/perfume/parfums-de-marly/sedley-56273.html,sedley,parfums-de-marly,France,unisex,"4,23",3060,2019.0,"lemon, mint, bergamot, grapefruit, mandarin orange","lavender, rosemary, geranium, olibanum","ambroxan, sandalowood, cashmeran, vetiver, cedar, patchouli",hamid merati-kashani,olivier cresp,citrus,aromatic,fresh spicy,woody,amber,Active
https://www.fragrantica.com/perfume/prada/prada-amber-pour-homme-prada-man-1044.html,prada-amber-pour-homme-prada-man,prada,Italy,men,"4,23",4980,2006.0,"neroli, cardamom, bergamot, mandarin orange","myrrh, musk, orange blossom, geranium, vetiver","saffron, vanilla, labdanum, tonka bean, leather, sandalwood, patchouli",daniela (roche) andrier,,warm spicy,amber,aromatic,citrus,woody,Active
https://www.fragrantica.com/perfume/tom-ford/tobacco-vanille-1825.html,tobacco-vanille,tom-ford,USA,unisex,"4,23",22332,2007.0,"tobacco leaf, spicy notes","vanilla, cacao, tonka bean, tobacco blossom","dried fruits, woody notes",olivier gillotin,,vanilla,sweet,tobacco,warm spicy,fruity,Active
https://www.fragrantica.com/perfume/valentino/valentino-uomo-born-in-roma-55963.html,valentino-uomo-born-in-roma,valentino,Italy,men,"4,23",3964,2019.0,"mineral notes, violet leaf, salt","ginger, sage","woody notes, vetiver",antoine maisondieu,guillaume flavigny,woody,mineral,ozonic,aromatic,aquatic,Active
https://www.fragrantica.com/perfume/caron/yatagan-4024.html,yatagan,caron,France,men,"4,23",2627,1978.0,"pine, galbanum, basil, watercress, lavender, mint","artemisia, oak moss, oak, patchouli","castoreum, woodsy notes, incense, musk",vincent marcello,,woody,aromatic,green,smoky,fresh spicy,Active
https://www.fragrantica.com/perfume/by-kilian/i-don-t-need-a-prince-by-my-side-to-be-a-princess-50497.html,i-don-t-need-a-prince-by-my-side-to-be-a-princess,by-kilian,France,unisex,"4,24",4035,2018.0,lemon,"green tea, ginger, peach, hedione, jasmine, apple","marshmallow, vanilla, benzoin",unknown,,sweet,vanilla,powdery,warm spicy,fresh,Active
https://www.fragrantica.com/perfume/comme-des-garcons/comme-des-garcons-2-man-391.html,comme-des-garcons-2-man,comme-des-garcons,France,men,"4,24",2641,2004.0,"aldehydes, nutmeg, caraway, kumquat, mint","vetiver, saffron, iris","incense, mahogany, leather",mark buxton,,woody,smoky,aromatic,amber,warm spicy,Active
https://www.fragrantica.com/perfume/creed/millesime-imperial-466.html,millesime-imperial,creed,France,unisex,"4,24",5616,1995.0,"sea salt, fruity notes","sicilian lemon, bergamot, iris, mandarin orange","sea notes, musk, woody notes",olivier creed,pierre bourdon,marine,citrus,salty,fruity,aromatic,Active
https://www.fragrantica.com/perfume/dior/j-adore-l-or-10371.html,j-adore-l-or,dior,France,women,"4,24",2538,2010.0,"jasmine, rose","vanille, tonka bean","amber, french labdanum, patchouli",françois demachy,,vanilla,amber,white floral,rose,sweet,Active
https://www.fragrantica.com/perfume/dolce-gabbana/dolce-gabbana-pour-homme-1994-483.html,dolce-gabbana-pour-homme-1994,dolce-gabbana,Italy,men,"4,24",3369,1994.0,"lavender, lemon, bergamot, clary sage, tarragon, mandarin orange, orange, neroli","pepper, cinnamon, coriander, geranium, violet, jasmine, rose","tobacco, tonka bean, sandalwood, musk, cedar, amber, coumarin, iris",unknown,,aromatic,citrus,fresh spicy,warm spicy,lavender,Active
https://www.fragrantica.com/perfume/giorgio-armani/armani-code-profumo-34761.html,armani-code-profumo,giorgio-armani,Italy,men,"4,24",4883,2016.0,"cardamom, green apple, green mandarin","nutmeg, lavender, orange blossom","tonka bean, amber, leather",antoine maisondieu,,amber,vanilla,warm spicy,aromatic,leather,Active
https://www.fragrantica.com/perfume/givenchy/xeryus-rouge-862.html,xeryus-rouge,givenchy,France,men,"4,24",2777,1995.0,"cactus, chinese orange, tarragon","pimento, african geranium, cedar","sandalwood, cedar, white musk",annick menardo,,warm spicy,woody,aromatic,fresh spicy,green,Active
https://www.fragrantica.com/perfume/initio-parfums-prives/psychedelic-love-45977.html,psychedelic-love,initio-parfums-prives,France,unisex,"4,24",2718,2017.0,"ylang-ylang, bergamot","heliotrope, hedione, bulgarian rose","myrrh, sandalwood",unknown,,powdery,woody,floral,amber,yellow floral,Active
https://www.fragrantica.com/perfume/lalique/encre-noire-a-l-extreme-32356.html,encre-noire-a-l-extreme,lalique,France,men,"4,24",5924,2015.0,"cypress, elemi resin, bergamot","haitian vetiver, vetiver, incense, orris","benzoin, sandalwood, patchouli",nathalie lorson,,woody,aromatic,amber,balsamic,warm spicy,Active
https://www.fragrantica.com/perfume/maison-martin-margiela/by-the-fireplace-31623.html,by-the-fireplace,maison-martin-margiela,France,unisex,"4,24",15275,2015.0,"cloves, pink pepper, orange blossom","chestnut, guaiac wood, juniper","vanilla, peru balsam, cashmeran",marie salamagne,,woody,vanilla,balsamic,warm spicy,amber,Active
https://www.fragrantica.com/perfume/montblanc/explorer-52002.html,explorer,montblanc,France,men,"4,24",10917,2019.0,"bergamot, pink pepper, clary sage","haitian vetiver, leather","ambroxan, akigalawood, indonesian patchouli leaf, cacao pod",unknown,,woody,citrus,aromatic,amber,musky,Active
https://www.fragrantica.com/perfume/prada/infusion-d-homme-3794.html,infusion-d-homme,prada,Italy,men,"4,24",2550,2008.0,"neroli, mandarin orange","iris, vetiver, galbanum, cedar","powdery notes, olibanum, benzoin",daniela (roche) andrier,,powdery,iris,woody,amber,aromatic,Active
https://www.fragrantica.com/perfume/sol-de-janeiro/cheirosa-40-67527.html,cheirosa-40,sol-de-janeiro,USA,women,"4,24",2584,2021.0,"plum, black amber, cassis","orchid, jasmine","vanilla, woodsy notes, musk",unknown,,vanilla,fruity,sweet,powdery,woody,Active
https://www.fragrantica.com/perfume/versace/versace-pour-homme-oud-noir-17338.html,versace-pour-homme-oud-noir,versace,Italy,men,"4,24",3034,2013.0,"black pepper, bitter orange, neroli","saffron, cardamom, olibanum","agarwood (oud), patchouli, leatherwood",unknown,,oud,warm spicy,fresh spicy,citrus,woody,Active
https://www.fragrantica.com/perfume/xerjoff/alexandria-ii-17786.html,alexandria-ii,xerjoff,Italy,unisex,"4,24",3982,2012.0,"palisander rosewood, lavender, cinnamon, apple","rose, cedar, lily-of-the-valley","agarwood (oud), sandalwood, amber, vanilla, musk",chris maurice,,woody,amber,powdery,warm spicy,lavender,Active
https://www.fragrantica.com/perfume/abercrombie-fitch/fierce-3508.html,fierce,abercrombie-fitch,USA,men,"4,24",3479,2002.0,"fir, lemon, orange, petitgrain, cardamom, sea notes","rosemary, lily-of-the-valley, jasmine, rose, sage","musk, vetiver, oakmoss, brazilian rosewood, sandalwood",bruno jovanovic,christophe laudamiel,aromatic,woody,citrus,fresh spicy,musky,Active
https://www.fragrantica.com/perfume/frapin/1270-5325.html,1270,frapin,France,unisex,"4,24",2965,2010.0,"pineapple, resin, dried plum, cacao, tonka bean, orange, coffee","dried fruits, spices, hazelnut, lime (linden) blossom, flowers","white honey, vanilla, woodsy notes, guaiac wood",sidonie lancesseur,,sweet,fruity,woody,honey,vanilla,Active
https://www.fragrantica.com/perfume/carolina-herrera/chic-for-men-293.html,chic-for-men,carolina-herrera,USA,men,"4,25",3094,2003.0,"watermelon, cardamom, lemon, bergamot, mandarin orange","pepper, cinnamon","sandalwood, musk, tonka bean, amber, cedar",unknown,,warm spicy,citrus,fresh spicy,ozonic,aquatic,Active
https://www.fragrantica.com/perfume/chanel/antaeus-616.html,antaeus,chanel,France,men,"4,25",5246,1981.0,"myrhh, clary sage, coriander, bergamot, lime, amalfi lemon","rose, thyme, basil, jasmine","castoreum, oakmoss, patchouli, french labdanum",jacques polge,,aromatic,woody,leather,amber,mossy,Active
https://www.fragrantica.com/perfume/dolce-gabbana/the-one-for-men-2056.html,the-one-for-men,dolce-gabbana,Italy,men,"4,25",12386,2008.0,"grapefruit, coriander, basil","ginger, cardamom, orange blossom","amber, tobacco, cedar",olivier polge,,warm spicy,amber,tobacco,aromatic,citrus,Active
https://www.fragrantica.com/perfume/lattafa-perfumes/ameer-al-oudh-intense-oud-64947.html,ameer-al-oudh-intense-oud,lattafa-perfumes,UAE,unisex,"4,25",2886,2021.0,"woodsy notes, agarwood (oud)","sugar, vanilla","agarwood (oud), sandalwood, herbal notes",unknown,,woody,vanilla,sweet,oud,powdery,Active
https://www.fragrantica.com/perfume/xerjoff/mefisto-6310.html,mefisto,xerjoff,Italy,men,"4,25",2592,2009.0,"grapefruit, bergamot, amalfi lemon","lavender, iris, rose","musk, sandalwood, virginia cedar, amber",unknown,,citrus,powdery,aromatic,woody,fresh spicy,Active
https://www.fragrantica.com/perfume/yves-saint-laurent/la-nuit-de-l-homme-le-parfum-10206.html,la-nuit-de-l-homme-le-parfum,yves-saint-laurent,France,men,"4,25",2824,2010.0,"pepper, anise, bergamot","fruity notes, lavender, french labdanum","vanille, patchouli, vetyver",unknown,,fresh spicy,fruity,sweet,aromatic,lavender,Active
https://www.fragrantica.com/perfume/burberry/london-for-men-804.html,london-for-men,burberry,UK,men,"4,26",10410,2006.0,"cinnamon, lavender, bergamot","leather, mimosa","tobacco leaf, guaiac wood, opoponax, oakmoss",antoine maisondieu,,tobacco,cinnamon,sweet,warm spicy,woody,Active
https://www.fragrantica.com/perfume/chanel/allure-homme-sport-607.html,allure-homme-sport,chanel,France,men,"4,26",12382,2004.0,"orange, sea notes, aldehydes, blood mandarin","pepper, neroli, cedar","vanilla, tonka bean, white musk, amber, vetiver, elemi resin",jacques polge,,citrus,aromatic,vanilla,aldehydic,marine,Active
https://www.fragrantica.com/perfume/chanel/coco-eau-de-parfum-609.html,coco-eau-de-parfum,chanel,France,women,"4,26",12365,1984.0,"bulgarian rose, coriander, peach, jasmine, mandarin orange","cloves, rose, orange blossom, mimosa, clover","amber, sandalwood, tonka bean, opoponax, civet, vanilla, labdanum",jacques polge,,amber,warm spicy,sweet,powdery,woody,Active
https://www.fragrantica.com/perfume/chanel/coco-mademoiselle-parfum-6928.html,coco-mademoiselle-parfum,chanel,France,women,"4,26",3331,,"bergamot, orange, grapefruit","rose, litchi, jasmine","patchouli, vanilla, musk, vetiver",jacques polge,,citrus,woody,patchouli,rose,fresh spicy,Active
https://www.fragrantica.com/perfume/dior/feve-delicieuse-30164.html,feve-delicieuse,dior,France,unisex,"4,26",2864,2015.0,"lavender, mint, bergamot","sour cherry, freesia, jasmine","tonka bean, vanilla, cacao pod, caramel, praline, benzoin, milk, sandalwood, leather, cedar",françois demachy,,sweet,vanilla,amber,warm spicy,cacao,Active
https://www.fragrantica.com/perfume/gucci/gucci-eau-de-parfum-684.html,gucci-eau-de-parfum,gucci,Italy,women,"4,26",2680,2002.0,"heliotrope, orange blossom","caraway, iris, thyme","leather, incense, vanilla, sandalwood, musk, cedar essence",daniela (roche) andrier,,powdery,vanilla,woody,aromatic,fresh spicy,Active
https://www.fragrantica.com/perfume/guerlain/samsara-eau-de-toilette-25315.html,samsara-eau-de-toilette,guerlain,France,women,"4,26",2546,1989.0,"ylang-ylang, peach, bergamot, green notes, lemon","iris, jasmine, orris, narcissus, violet, rose","sandalwood, iris, vanilla, tonka bean, amber, musk",jean-paul guerlain,,powdery,woody,yellow floral,iris,sweet,Active
https://www.fragrantica.com/perfume/initio-parfums-prives/atomic-rose-57587.html,atomic-rose,initio-parfums-prives,France,unisex,"4,26",2630,2019.0,"pink pepper, bergamot","bulgarian rose, turkish rose, egyptian jasmine","madagascar vanilla, amber",unknown,,rose,vanilla,soft spicy,floral,citrus,Active
https://www.fragrantica.com/perfume/maison-francis-kurkdjian/baccarat-rouge-540-extrait-de-parfum-46066.html,baccarat-rouge-540-extrait-de-parfum,maison-francis-kurkdjian,France,unisex,"4,26",7752,2017.0,"bitter almond, saffron","egyptian jasmine, cedar","ambergris, woody notes, musk",francis kurkdjian,,woody,almond,amber,warm spicy,animalic,Active
https://www.fragrantica.com/perfume/montale/arabians-tonka-57384.html,arabians-tonka,montale,France,unisex,"4,26",3944,2019.0,"saffron, bergamot","agarwood (oud), bulgarian rose","tonka bean, sugar cane, amber, white musk, oakmoss",unknown,,sweet,vanilla,amber,warm spicy,oud,Active
https://www.fragrantica.com/perfume/nishane/wulong-cha-30567.html,wulong-cha,nishane,Turkey,unisex,"4,26",3192,2015.0,"bergamot, orange, mandarin orange, litsea cubeba","oolong tea, nutmeg","fig, musk",jorge lee,,citrus,fresh spicy,aromatic,sweet,fruity,Active
https://www.fragrantica.com/perfume/sol-de-janeiro/brazilian-crush-cheirosa-62-56062.html,brazilian-crush-cheirosa-62,sol-de-janeiro,USA,women,"4,26",5785,,"pistachio, almond","heliotrope, jasmine","caramel, vanilla, salt, sandalwood",unknown,,vanilla,caramel,sweet,almond,nutty,Active
https://www.fragrantica.com/perfume/van-cleef-arpels/midnight-in-paris-9685.html,midnight-in-paris,van-cleef-arpels,France,men,"4,26",4689,2010.0,"leather, bergamot, amalfi lemon, holly, rosemary","tea, styrax, lily-of-the-valley","tonka bean, incense, benzoin, almond, amber",domitille michalon bertier,olivier polge,amber,leather,vanilla,smoky,warm spicy,Active
https://www.fragrantica.com/perfume/yves-saint-laurent/libre-intense-62318.html,libre-intense,yves-saint-laurent,France,women,"4,26",7124,2020.0,"lavender, mandarin orange, bergamot","lavender, tunisian orange blossom, jasmine sambac, orchid","madagascar vanilla, tonka bean, ambergris, vetiver",anne flipo,carlos benaim,vanilla,white floral,lavender,citrus,sweet,Active
https://www.fragrantica.com/perfume/franck-boclet/tobacco-29147.html,tobacco,franck-boclet,France,men,"4,26",2761,2014.0,"tobacco, plum, ginger","cloves, tonka bean, cedar","vanilla, benzoin, vetiver",unknown,,warm spicy,sweet,vanilla,tobacco,fruity,Active
https://www.fragrantica.com/perfume/azzaro/wanted-by-night-49144.html,wanted-by-night,azzaro,France,men,"4,27",5985,2018.0,"cinnamon, mandarin orange, lavender, lemon","fruity notes, incense, cumin, red cedar","tobacco, vanilla, cedar, leather, benzoin, iso e super, cypress, patchouli",michel girard,quentin bisch,warm spicy,cinnamon,fruity,woody,sweet,Active
https://www.fragrantica.com/perfume/chanel/coco-mademoiselle-intense-48310.html,coco-mademoiselle-intense,chanel,France,women,"4,27",4743,2018.0,"sicilian orange, calabrian bergamot, lemon","rose, fruity notes, jasmine","patchouli, madagascar vanilla, tonka bean, white musk, labdanum",olivier polge,,citrus,vanilla,patchouli,sweet,woody,Active
https://www.fragrantica.com/perfume/chanel/pour-monsieur-615.html,pour-monsieur,chanel,France,men,"4,27",2453,1955.0,"sicilian lemon, petitgrain, neroli","cardamom, ginger, coriander, basil","oakmoss, vetiver, cedar",henri robert,,aromatic,citrus,woody,earthy,mossy,Active
https://www.fragrantica.com/perfume/initio-parfums-prives/rehab-50351.html,rehab,initio-parfums-prives,France,unisex,"4,27",3081,2018.0,"lavender, bergamot","cedar, vetiver, patchouli","sandalwood, musk, guaiac wood",unknown,,woody,aromatic,lavender,powdery,musky,Active
https://www.fragrantica.com/perfume/mugler/mugler-cologne-708.html,mugler-cologne,mugler,France,unisex,"4,27",4759,2001.0,"neroli, bergamot, petitgrain",african orange flower,musk,alberto morillas,,citrus,white floral,fresh spicy,aromatic,musky,Active
https://www.fragrantica.com/perfume/nasomatto/pardon-12130.html,pardon,nasomatto,Netherlands,men,"4,27",3162,2011.0,"magnolia, flowers","dark chocolate, tonka bean, cinnamon","agarwood (oud), sandalwood",alessandro gualtieri,,warm spicy,oud,chocolate,woody,sweet,Active
https://www.fragrantica.com/perfume/tom-ford/tuscan-leather-1849.html,tuscan-leather,tom-ford,USA,unisex,"4,27",8561,2007.0,"raspberry, saffron, thyme","olibanum, jasmine","leather, suede, woody notes, amber",unknown,,leather,fruity,animalic,sweet,amber,Active
https://www.fragrantica.com/perfume/valentino/valentino-uomo-19558.html,valentino-uomo,valentino,Italy,men,"4,27",5310,2014.0,"bergamot, myrtle","hazelnut, chocolate, roasted coffee beans","leather, cedar",olivier polge,,woody,nutty,warm spicy,chocolate,leather,Active
https://www.fragrantica.com/perfume/yves-saint-laurent/libre-le-parfum-75676.html,libre-le-parfum,yves-saint-laurent,France,women,"4,27",3062,2022.0,"ginger, saffron, mandarin orange, bergamot","orange blossom, lavender","bourbon vanilla, honey, tonka bean, vetiver",anne flipo,carlos benaim,vanilla,sweet,citrus,warm spicy,honey,Active
https://www.fragrantica.com/perfume/bentley/bentley-for-men-absolute-25694.html,bentley-for-men-absolute,bentley,UK,men,"4,27",2754,2014.0,"pink pepper, ginger","olibanum, papyrus, sandalwood","atlas cedar, agarwood (oud), amber, moss",michel almairac,,woody,amber,warm spicy,fresh spicy,oud,Active
https://www.fragrantica.com/perfume/boucheron/jaipur-homme-137.html,jaipur-homme,boucheron,France,men,"4,27",2850,1998.0,"cardamom, lemon, lime, bergamot","cinnamon, carnation, rose, jasmine","benzoin, tonka bean, patchouli, cedar",annick menardo,,warm spicy,amber,cinnamon,aromatic,vanilla,Active
https://www.fragrantica.com/perfume/al-haramain-perfumes/amber-oud-gold-edition-51816.html,amber-oud-gold-edition,al-haramain-perfumes,UAE,unisex,"4,28",2789,2018.0,"bergamot, green notes","sweet notes, melon, pineapple, amber","musk, vanilla, woody notes",unknown,,sweet,fruity,ozonic,musky,powdery,Active
https://www.fragrantica.com/perfume/cartier/declaration-d-un-soir-15462.html,declaration-d-un-soir,cartier,France,men,"4,28",3026,2012.0,"black pepper, cardamom, caraway","rose, nutmeg",sandalwood,mathilde laurent,,fresh spicy,rose,warm spicy,woody,aromatic,Active
https://www.fragrantica.com/perfume/dior/dior-addict-eau-de-parfum-15270.html,dior-addict-eau-de-parfum,dior,France,women,"4,28",3081,2012.0,"mandarin orange, silkwood blossom, orange blossom","night blooming cereus, bulgarian rose","vanilla, tonka bean, sandalwood",françois demachy,,vanilla,white floral,citrus,sweet,powdery,Active
